codMunicipio,computadoresAlunos,internet,bandaLarga,datashows,televisores,laboratorioInformatica,salasUtilizadas,ano
3303005,3.619999885559082,0.28999999165534973,0.28999999165534973,0.30000001192092896,0.8399999737739563,0.2800000011920929,3.740000009536743,2013
3304706,4.78000020980835,0.23999999463558197,0.20000000298023224,0.3400000035762787,0.6100000143051147,0.3499999940395355,4.199999809265137,2013
3305133,2.950000047683716,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.5299999713897705,0.1599999964237213,2.8399999141693115,2013
3301009,8.569999694824219,0.7099999785423279,0.6000000238418579,0.6800000071525574,1.559999942779541,0.4300000071525574,8.3100004196167,2013
3301157,2.9000000953674316,0.4099999964237213,0.23999999463558197,0.23999999463558197,0.8299999833106995,0.17000000178813934,4.449999809265137,2013
3304755,3.7100000381469727,0.5199999809265137,0.12999999523162842,0.3199999928474426,0.8299999833106995,0.3799999952316284,3.7899999618530273,2013
3304805,2.7899999618530273,0.1899999976158142,0.15000000596046448,0.17000000178813934,0.6700000166893005,0.20999999344348907,3.4700000286102295,2013
3305000,4.769999980926514,0.38999998569488525,0.3199999928474426,0.33000001311302185,1.75,0.33000001311302185,6.420000076293945,2013
3300936,4.5,0.3499999940395355,0.30000001192092896,0.10000000149011612,0.949999988079071,0.550000011920929,4.800000190734863,2013
3304151,17.219999313354492,0.5600000023841858,0.3700000047683716,0.8899999856948853,1.8899999856948853,0.6299999952316284,6.630000114440918,2013
3300225,7.349999904632568,0.6499999761581421,0.6000000238418579,0.3499999940395355,1.25,0.44999998807907104,5.050000190734863,2013
3300951,5.199999809265137,0.20000000298023224,0.20000000298023224,0.5299999713897705,0.800000011920929,0.4699999988079071,4.869999885559082,2013
3303708,5.260000228881836,0.23999999463558197,0.23999999463558197,0.5,1.600000023841858,0.4000000059604645,4.289999961853027,2013
3305406,3.809999942779541,0.25999999046325684,0.1899999976158142,0.550000011920929,0.9300000071525574,0.23999999463558197,3.5199999809265137,2013
3306008,6.610000133514404,0.7900000214576721,0.7099999785423279,1.0499999523162842,1.4700000286102295,0.5299999713897705,8.029999732971191,2013
3301108,3.9100000858306885,0.23000000417232513,0.2199999988079071,0.3700000047683716,0.7699999809265137,0.25999999046325684,2.799999952316284,2013
3301207,3.859999895095825,0.33000001311302185,0.23999999463558197,0.4099999964237213,0.6299999952316284,0.27000001072883606,3.549999952316284,2013
3301504,7.070000171661377,0.6800000071525574,0.6100000143051147,0.75,1.2100000381469727,0.5,7.360000133514404,2013
3302452,6.800000190734863,0.5299999713897705,0.5299999713897705,0.800000011920929,1.2000000476837158,0.4699999988079071,4.400000095367432,2013
3300506,4.019999980926514,0.25,0.23000000417232513,0.30000001192092896,1.0,0.33000001311302185,4.679999828338623,2013
3301603,2.450000047683716,0.12999999523162842,0.10999999940395355,0.20999999344348907,0.46000000834465027,0.14000000059604645,1.9600000381469727,2013
3303401,7.760000228881836,0.5699999928474426,0.5299999713897705,0.75,1.6100000143051147,0.44999998807907104,6.360000133514404,2013
3305703,2.259999990463257,0.1899999976158142,0.1899999976158142,0.25999999046325684,1.2100000381469727,0.14000000059604645,2.7899999618530273,2013
3304607,1.2799999713897705,0.11999999731779099,0.11999999731779099,0.10000000149011612,0.5,0.20000000298023224,2.0999999046325684,2013
3305307,2.359999895095825,0.18000000715255737,0.14000000059604645,0.09000000357627869,0.8600000143051147,0.20000000298023224,2.319999933242798,2013
3305901,1.5700000524520874,0.25,0.25,0.18000000715255737,0.5199999809265137,0.18000000715255737,2.359999895095825,2013
3301306,15.699999809265137,0.699999988079071,0.5400000214576721,0.6200000047683716,1.840000033378601,0.4000000059604645,6.440000057220459,2013
3304524,8.869999885559082,0.7799999713897705,0.75,0.9700000286102295,2.130000114440918,0.5299999713897705,8.359999656677246,2013
3305604,2.5199999809265137,0.10000000149011612,0.07000000029802322,0.12999999523162842,0.5400000214576721,0.23999999463558197,2.4600000381469727,2013
3300209,3.3399999141693115,0.3700000047683716,0.28999999165534973,0.4399999976158142,1.1200000047683716,0.2800000011920929,4.900000095367432,2013
3300233,7.769999980926514,0.7099999785423279,0.6800000071525574,1.0,1.3899999856948853,0.6800000071525574,8.0600004196167,2013
3300258,9.399999618530273,0.8399999737739563,0.7200000286102295,0.800000011920929,1.2799999713897705,0.6000000238418579,9.680000305175781,2013
3300704,8.699999809265137,0.7900000214576721,0.6899999976158142,0.9599999785423279,1.899999976158142,0.5699999928474426,7.849999904632568,2013
3301876,8.119999885559082,0.6399999856948853,0.6399999856948853,0.4000000059604645,1.0399999618530273,0.5199999809265137,6.480000019073486,2013
3305208,8.529999732971191,0.6000000238418579,0.5299999713897705,0.8999999761581421,1.4299999475479126,0.6399999856948853,6.71999979019165,2013
3305505,4.449999809265137,0.4399999976158142,0.3700000047683716,0.41999998688697815,1.3899999856948853,0.3400000035762787,5.46999979019165,2013
3300407,10.930000305175781,0.7699999809265137,0.7099999785423279,1.0299999713897705,1.590000033378601,0.6399999856948853,8.729999542236328,2013
3302254,5.590000152587891,0.5899999737739563,0.5600000023841858,0.8100000023841858,1.409999966621399,0.47999998927116394,7.409999847412109,2013
3303955,11.9399995803833,0.8100000023841858,0.7099999785423279,0.8700000047683716,1.3899999856948853,0.6499999761581421,6.869999885559082,2013
3304003,111.27999877929688,0.699999988079071,0.6700000166893005,0.4000000059604645,0.8600000143051147,0.41999998688697815,6.019999980926514,2013
3304110,12.3100004196167,0.8100000023841858,0.5600000023841858,0.5600000023841858,2.0,0.6899999976158142,8.8100004196167,2013
3304128,6.75,0.699999988079071,0.699999988079071,0.5,1.9500000476837158,0.44999998807907104,6.0,2013
3304201,11.739999771118164,0.8700000047683716,0.7599999904632568,2.0899999141693115,2.1500000953674316,0.6000000238418579,10.029999732971191,2013
3304409,2.9000000953674316,0.3400000035762787,0.10000000149011612,0.27000001072883606,0.7799999713897705,0.2199999988079071,3.440000057220459,2013
3306305,13.270000457763672,0.7200000286102295,0.6499999761581421,1.2300000190734863,1.7899999618530273,0.6399999856948853,8.25,2013
3300308,6.949999809265137,0.6299999952316284,0.5899999737739563,0.7799999713897705,1.9700000286102295,0.47999998927116394,6.670000076293945,2013
3304508,18.549999237060547,0.1599999964237213,0.1599999964237213,0.23999999463558197,0.6100000143051147,0.25999999046325684,2.9700000286102295,2013
3306107,5.210000038146973,0.5899999737739563,0.3499999940395355,0.4300000071525574,0.9599999785423279,0.3100000023841858,4.980000019073486,2013
3300100,8.390000343322754,0.6299999952316284,0.5600000023841858,0.9399999976158142,1.8300000429153442,0.33000001311302185,8.020000457763672,2013
3303807,3.069999933242798,0.3100000023841858,0.20999999344348907,0.4399999976158142,1.0700000524520874,0.20999999344348907,5.300000190734863,2013
3301801,10.350000381469727,0.44999998807907104,0.4000000059604645,1.0499999523162842,1.0499999523162842,0.6000000238418579,6.349999904632568,2013
3302809,4.099999904632568,0.550000011920929,0.47999998927116394,0.6100000143051147,1.2599999904632568,0.38999998569488525,5.320000171661377,2013
3302908,7.050000190734863,0.5799999833106995,0.5299999713897705,0.49000000953674316,1.6299999952316284,0.5799999833106995,5.090000152587891,2013
3303609,7.739999771118164,0.5899999737739563,0.5099999904632568,0.6899999976158142,1.2100000381469727,0.5600000023841858,7.380000114440918,2013
3303856,5.690000057220459,0.36000001430511475,0.36000001430511475,0.46000000834465027,1.4600000381469727,0.5099999904632568,5.0,2013
3306206,6.550000190734863,0.3100000023841858,0.28999999165534973,0.6499999761581421,1.3700000047683716,0.3100000023841858,4.980000019073486,2013
3303906,9.550000190734863,0.6700000166893005,0.6000000238418579,0.8299999833106995,1.8200000524520874,0.5600000023841858,7.050000190734863,2013
3305158,8.180000305175781,0.3199999928474426,0.27000001072883606,0.550000011920929,0.8199999928474426,0.6800000071525574,5.639999866485596,2013
3305802,7.489999771118164,0.5799999833106995,0.5099999904632568,0.7099999785423279,1.8799999952316284,0.5699999928474426,6.5,2013
3300803,4.559999942779541,0.3400000035762787,0.28999999165534973,0.28999999165534973,1.0199999809265137,0.4300000071525574,5.150000095367432,2013
3304300,8.109999656677246,0.38999998569488525,0.38999998569488525,0.41999998688697815,1.7300000190734863,0.6899999976158142,6.869999885559082,2013
3302007,7.929999828338623,0.6200000047683716,0.46000000834465027,0.8600000143051147,1.9500000476837158,0.6000000238418579,8.5,2013
3302601,7.369999885559082,0.3499999940395355,0.33000001311302185,0.8500000238418579,2.190000057220459,0.5600000023841858,6.28000020980835,2013
3305554,6.630000114440918,0.4099999964237213,0.3799999952316284,0.7300000190734863,1.440000057220459,0.5199999809265137,8.100000381469727,2013
3300456,7.690000057220459,0.6200000047683716,0.5600000023841858,0.5299999713897705,1.2300000190734863,0.5299999713897705,7.5,2013
3301702,8.199999809265137,0.7099999785423279,0.6800000071525574,0.9100000262260437,1.8799999952316284,0.550000011920929,8.270000457763672,2013
3301850,4.980000019073486,0.5,0.4399999976158142,0.41999998688697815,1.3799999952316284,0.3100000023841858,5.599999904632568,2013
3301900,8.149999618530273,0.5799999833106995,0.47999998927116394,0.6499999761581421,1.2200000286102295,0.5699999928474426,7.010000228881836,2013
3302270,11.34000015258789,0.75,0.6800000071525574,0.8500000238418579,1.3600000143051147,0.6899999976158142,8.899999618530273,2013
3302502,6.590000152587891,0.6700000166893005,0.6299999952316284,0.7599999904632568,1.590000033378601,0.49000000953674316,8.239999771118164,2013
3303203,8.119999885559082,0.7799999713897705,0.75,0.9800000190734863,1.6699999570846558,0.5799999833106995,8.859999656677246,2013
3303302,7.429999828338623,0.7099999785423279,0.6700000166893005,1.0499999523162842,1.350000023841858,0.4699999988079071,8.449999809265137,2013
3303500,7.78000020980835,0.6800000071525574,0.6100000143051147,0.7799999713897705,1.590000033378601,0.5299999713897705,8.289999961853027,2013
3304144,7.340000152587891,0.7799999713897705,0.6899999976158142,0.7099999785423279,1.6200000047683716,0.4099999964237213,10.15999984741211,2013
3304557,8.510000228881836,0.7300000190734863,0.6499999761581421,2.0799999237060547,3.140000104904175,0.49000000953674316,8.979999542236328,2013
3304904,7.46999979019165,0.7099999785423279,0.6499999761581421,0.6899999976158142,1.3600000143051147,0.5299999713897705,8.399999618530273,2013
3305109,8.449999809265137,0.7699999809265137,0.7099999785423279,0.5799999833106995,1.6200000047683716,0.5899999737739563,7.519999980926514,2013
3305752,6.769999980926514,0.5099999904632568,0.4000000059604645,0.6000000238418579,1.5700000524520874,0.5400000214576721,6.090000152587891,2013
3502606,6.5,0.75,0.5,1.25,2.0,0.5,6.75,2013
3503950,14.0,1.0,0.5,1.0,4.5,1.0,9.0,2013
3513850,6.5,1.0,0.0,1.0,3.0,0.5,6.0,2013
3514205,14.0,1.0,1.0,1.0,3.5,0.5,9.5,2013
3524808,16.639999389648438,0.75,0.6399999856948853,1.8600000143051147,3.3299999237060547,0.5799999833106995,9.029999732971191,2013
3529104,22.0,1.0,0.5,3.0,7.5,1.0,11.5,2013
3529658,14.5,1.0,1.0,1.0,3.5,1.0,10.5,2013
3532843,6.329999923706055,1.0,0.33000001311302185,1.3300000429153442,2.6700000762939453,0.6700000166893005,6.0,2013
3535200,5.559999942779541,0.7799999713897705,0.7799999713897705,0.4399999976158142,1.8899999856948853,0.33000001311302185,11.109999656677246,2013
3535903,6.0,1.0,1.0,1.0,2.0,0.5,13.0,2013
3540259,9.329999923706055,1.0,0.6700000166893005,0.6700000166893005,2.6700000762939453,0.33000001311302185,8.329999923706055,2013
3540408,9.5,0.5,0.5,0.75,1.0,0.5,7.25,2013
3544509,22.0,1.0,1.0,2.0,3.0,1.0,15.0,2013
